Date,Year,Quarter,Target name,Investors / Buyers,Type,Category,AI,"Size, $m",% acquired,Sector,Segment,Target's Country,Region,Target Founded,Gender,Target's Website,Short Deal Description,Deal Link,Amount_Status,IG_ID,Mapped_Type,Mapped_Category,arc_id,arc_status,arc_name,arc_also_known_as,arc_aliases,arc_type,arc_founded,arc_hq_country,arc_hq_region,arc_ownership,arc_sector,arc_segment,arc_features,arc_specialization,arc_aum,arc_parent_company,arc_transactions_count,arc_was_added,arc_created_by,arc_was_changed,arc_modified_by,arc_search_index
25/03/2025,2025,Q1'25,Sports Unity,Undisclosed,Control,M&A,No,0.01,71.54,Gaming,Mobile,India,Asia,2016.0,,http://www.sportsunity.co/,"Nazara Technologies has sold its entire 71.54% stake in Sports Unity Private Limited, the company behind the multiplayer quiz game 'Qunami', for INR 7.15 lakh.",https://startupstories.in/stories/inspirational-stories/strategic-shift-nazara-sells-entire-stake-in-sports-unity-amid-financial-challenges,DISCLOSED,3964,m&a control (incl. lbo/mbo),M&A,,,,,,,,,,,,,,,,,,,,,,
31/03/2025,2025,Q1'25,Twenty Eleven,JAFCO,Control,M&A,No,0.0,100.0,Platform&Tech,Tech,Japan,Asia,2011.0,,http://2011.co.jp/,"JAFCO Group Co., Ltd. (Headquarters: Minato-ku, Tokyo; President & CEO: Keisuke Miyoshi) hereby announces that it has invested in Twenty Eleven",https://www.jafco.co.jp/english/information/news/upload/20250331_Notice%20Regarding%20Investment%20in%20Twenty%20Eleven%20Co.%2C%20Ltd.pdf,UNDISCLOSED,3970,m&a control (incl. lbo/mbo),M&A,,,,,,,,,,,,,,,,,,,,,,
02/04/2025,2025,Q2'25,Bit Cake Studio,"Riot Games (lead) / 1Up Ventures, Explorer.gg, GameVentures",Seed round,Early-stage VC,No,0.0,,Gaming,PC&Console,Brazil,Latin America,2013.0,,https://www.bitcake.studio/,"BitCake Studio has closed its first VC investment round, led by Riot Games",https://www.sorainen.com/deals/renowned-game-studio-s-first-investment-in-the-brazilian-gaming-industry/,UNDISCLOSED,3975,seed,Early-stage investment,,,,,,,,,,,,,,,,,,,,,,
03/04/2025,2025,Q2'25,Ultra,NOIA Capital,Series A,Early-stage VC,No,12.0,,Platform&Tech,Blockchain-powered,United Kingdom,Western Europe,2017.0,Men,https://ultra.io/,Ultra Secures $12M to Lead Gaming Into a New Era,https://ultra.io/ultra-secures-12m-to-lead-gaming-into-a-new-era/,DISCLOSED,3977,series a,Early-stage investment,10042.0,IS INCOMPLETE,Ultra,,,TestType,1800.0,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1.0,30/08/2025 18:54,,30/08/2025 18:54,,"Ultra, notenoughinformation, notenoughinformation"
08/04/2025,2025,Q2'25,Dragon Snacks Games,Undisclosed,Seed round,Early-stage VC,No,0.0,,Gaming,PC&Console,United States,North America,2024.0,Mixed,https://www.dragonsnacksgames.com/,US-based games developer Dragon Snacks Games has secured an undisclosed amount in an angel investment round. The studio is currently developing a community-centered multiplayer title with a solarpunk setting and plans to raise an additional funding round in the future.,https://venturebeat.com/games/dragon-snacks-games-will-build-third-places-for-young-gamers/,UNDISCLOSED,3982,seed,Early-stage investment,2848.0,IMPORTED,Dragon Snacks Games,,,Strategic / CVC,2024.0,USA,North America,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,,0.0,21/06/2025 20:22,,21/06/2025 20:22,,
09/04/2025,2025,Q2'25,Eyeball Games,Undisclosed,Seed round,Early-stage VC,Yes,1.8,,Platform&Tech,Blockchain-powered,Singapore,Asia,2022.0,Men,https://www.eyeball.games/,"Singapore-based web3 game developer Eyeball Games has raised $1.8m in a funding round to support the development of its debut title, Pool Masters. The game is scheduled for release in late 2025. The studio previously raised $1.5m in Jul'23.",https://mobilegamer.biz/the-minds-behind-8-ball-pool-are-back-to-take-on8-ball-pool/,DISCLOSED,3983,seed,Early-stage investment,1019.0,IMPORTED,Eyeball Games,,,Strategic / CVC,2022.0,Singapore,Southeast Asia,Private,Platform & Tech,,"AI/ML, Blockchain/web3",Generalist,,,0.0,21/06/2025 20:11,,21/06/2025 20:11,,
15/04/2025,2025,Q2'25,Sonix,Undisclosed,Seed round,Early-stage VC,Yes,2.2,,Platform&Tech,Tech,Switzerland,Western Europe,2019.0,Men,https://www.sonixapp.com/,"Sonix, the leader in ultra-low-latency and AI-powered audio communication for gamers, has secured an additional CHF 1.8 million in funding, bringing its total financing to CHF 6 million.",https://www.venturelab.swiss/Sonix-raises-CHF-18M-in-Funding-and-opens-crowdfunding-to-empower-gaming-community-ownership,DISCLOSED,3990,seed,Early-stage investment,11473.0,ENABLED,Sonix,,,Strategic / CVC,2017.0,USA,North America,Private,Platform & Tech,,,Generalist,,,1.0,31/08/2025 11:08,naumvano@gmail.com,31/08/2025 11:08,naumvano@gmail.com,"Sonix, US, North America, https://sonix.ai"
28/04/2025,2025,Q2'25,True Gamers,Undisclosed,Seed round,Early-stage VC,No,5.0,,Esports,Esports,United Arab Emirates,MENA,2019.0,Men,https://truegamers.world/,UAE-based esports lounge operator True Gamers has raised $5m in a Seed funding round from undisclosed investors. The funds will be used to support the expansion of the company's franchise across the MENA region and Europe. True Gamers previously raised $45m for its Saudi Arabia expansion in Jan'24 and currently operates 14 gaming cafes.,https://www.pocketgamer.biz/true-gamers-secures-5m-to-expand-across-mena-and-europe/,DISCLOSED,4005,seed,Early-stage investment,2966.0,IMPORTED,True Gamers,,,Strategic / CVC,2019.0,United Arab Emirates,Middle East,Private,Esports,,,Generalist,,,0.0,29/06/2025 13:38,,29/06/2025 13:38,,
07/05/2025,2025,Q2'25,Sett,"Bessemer Venture Partners (lead) / Saga VC, vgames, Arcadia Gaming Advisors",Series A,Early-stage VC,Yes,15.0,,Platform&Tech,Tech,Israel,MENA,2022.0,Men,https://www.sett.ai/,"Israel-based AI game tech company Sett has secured $27m in funding across two tranches - a $12m Seed round from F2, Bessemer Venture Partners, and angel investors, followed by a $15m Series A round led by Bessemer Venture Partners, with participation from Saga VC, vgames, and Akin Babayigit, founder of Arcadia Gaming Advisors. The funding will expand the team, focusing on hiring engineers and AI specialists. Previously operating in stealth mode, Sett is developing AI agents for mobile game marketing and user acquisition, offering tools for playable ads, marketing analytics, ad testing, and optimization.",https://techcrunch.com/2025/05/07/game-sett-funding-a-startup-building-ai-agents-for-game-development-emerges-from-stealth-with-27m/,DISCLOSED,4011,series a,Early-stage investment,1055.0,IMPORTED,Sett,,,Strategic / CVC,2022.0,Israel,Middle East,Private,Platform & Tech,,AI/ML,Generalist,,,0.0,21/06/2025 20:11,,21/06/2025 20:11,,
13/05/2025,2025,Q2'25,Reflection Games,Undisclosed,Series A,Early-stage VC,No,1.1,,Gaming,Mobile,United States,North America,2021.0,,https://www.reflection.games/,Seattle studio led by Big Fish founder raises more cash for mobile battler 'Mutant Forge',https://www.geekwire.com/2025/seattle-studio-reflection-games-raises-more-cash-for-mobile-battler-mutant-forge/,DISCLOSED,4022,series a,Early-stage investment,625.0,IMPORTED,Reflection Games,,,Strategic / CVC,2021.0,USA,North America,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,0.0,21/06/2025 20:09,,21/06/2025 20:09,,
15/05/2025,2025,Q2'25,Cartwheel,"Craft Ventures (lead) / WndrCo, Tirta Ventures, Runway, Accel, Khosla Human Ventures",Seed round,Early-stage VC,No,10.0,,Platform&Tech,Tech,United States,North America,,,https://getcartwheel.com/,AI Startup Cartwheel Raises $10 Million; Releases Its First Character Animation Tools,https://variety.com/2025/artisans/news/ai-cartwheel-raises-10-million-character-animation-1236395878/,DISCLOSED,4028,seed,Early-stage investment,2614.0,IMPORTED,Cartwheel,,,Strategic / CVC,2000.0,USA,North America,Private,Platform & Tech,,,Generalist,,,0.0,21/06/2025 20:21,,21/06/2025 20:21,,
19/05/2025,2025,Q2'25,WARP,Undisclosed,Seed round,Early-stage VC,No,9.4,,Platform&Tech,Blockchain-powered,Singapore,Asia,2024.0,,https://warpdao.io/,"Singapore-based web3 gaming ecosystem developer WARP has acquired Austria-based web3 gaming company NitroDome for an undisclosed sum. The acquisition is part of WARP's strategy to expand its gaming infrastructure, leveraging NitroDome's capabilities to accelerate product deployment and token issuance. NitroDome will fully integrate into WARP's ecosystem, including its IP and team. As part of the integration, NitroDome's founders will join WARP as Head of Platform & Product and CTO, respectively. Additionally, WARP has raised $9.4m in a Seed funding round from undisclosed investors.",https://www.linkedin.com/pulse/warp-acquires-nitrodome-strengthening-web3-gaming-infrastructure-whz8e/,DISCLOSED,4034,seed,Early-stage investment,2870.0,IMPORTED,WARP,,,Strategic / CVC,2024.0,Singapore,Southeast Asia,Private,Platform & Tech,,Blockchain/web3,Generalist,,,1.0,21/06/2025 20:22,,21/06/2025 20:22,,
22/05/2025,2025,Q2'25,Nightless Games,Gamecity Hamburg,Grant,Early-stage VC,No,0.91,,Gaming,PC&Console,Germany,Western Europe,2025.0,Men,https://neverlightgame.com/,"374,000 euros for 6 games projects from Gamecity Hamburg",https://startupcity.hamburg/news-events/news/374000-euros-for-6-games-projects-from-gamecity-hamburg,DISCLOSED,4040,accelerator / grant,Early-stage investment,,,,,,,,,,,,,,,,,,,,,,
23/05/2025,2025,Q2'25,PlaySafe ID,"Early Game Ventures (lead) / Hartmann Capital, Overwolf",Seed round,Early-stage VC,No,1.12,,Platform&Tech,Tech,United Kingdom,Western Europe,2024.0,Men,https://playsafeid.com/,"UK-based game tech startup PlaySafe ID has raised $1.12 million in a pre-Seed funding round led by Early Game Ventures, with participation from Hartmann Capital and Overwolf. The funding will support the company's expansion efforts and strategic platform integrations. PlaySafe ID is building a platform focused on safe and fair gaming to eliminate cheaters, hackers, and other disruptive elements from online gaming environments. With this new capital, the company plans to accelerate growth and reach 250,000 users in the coming months.",https://mobidictum.com/playsafe-id-raises-1-12-million/,DISCLOSED,4041,seed,Early-stage investment,,,,,,,,,,,,,,,,,,,,,,
23/05/2025,2025,Q2'25,Tivola Games,Gamecity Hamburg,Grant,Early-stage VC,No,0.91,,Gaming,Mobile,Germany,Western Europe,1995.0,,https://www.tivola.de/en,"374,000 euros for 6 games projects from Gamecity Hamburg",https://startupcity.hamburg/news-events/news/374000-euros-for-6-games-projects-from-gamecity-hamburg,DISCLOSED,4042,accelerator / grant,Early-stage investment,2576.0,ENABLED,Tivola Games - Tivola Games Portfolio (IP sale),Tivola Games,"Tivola Games GmbH,Tivola Games IPs",Strategic / CVC,2000.0,Germany,Western Europe,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,0.0,21/06/2025 20:20,,22/08/2025 20:24,naumvano@gmail.com,"Tivola Games - Tivola Games Portfolio (IP sale), Tivola Games, DE, Western Europe, https://www.tivola.de/en/"
24/05/2025,2025,Q2'25,gameXcite,Gamecity Hamburg,Grant,Early-stage VC,No,0.91,,Gaming,PC&Console,Germany,Western Europe,2015.0,,https://www.gamexcite.de/,"374,000 euros for 6 games projects from Gamecity Hamburg",https://startupcity.hamburg/news-events/news/374000-euros-for-6-games-projects-from-gamecity-hamburg,DISCLOSED,4043,accelerator / grant,Early-stage investment,1445.0,IMPORTED,gameXcite,,,Strategic / CVC,2020.0,Germany,Western Europe,Private,Gaming (Content Development/Publishing),Multiplatform/Web,,Generalist,,,0.0,21/06/2025 20:13,,21/06/2025 20:13,,
25/05/2025,2025,Q2'25,Buckfish,Gamecity Hamburg,Grant,Early-stage VC,No,0.82,,Gaming,PC&Console,Germany,Western Europe,,,,"374,000 euros for 6 games projects from Gamecity Hamburg",https://startupcity.hamburg/news-events/news/374000-euros-for-6-games-projects-from-gamecity-hamburg,DISCLOSED,4045,accelerator / grant,Early-stage investment,,,,,,,,,,,,,,,,,,,,,,
26/05/2025,2025,Q2'25,SpAItial,Earlybird Venture Capital (lead) / Speedinvest,Seed round,Early-stage VC,Yes,13.0,,Platform&Tech,Tech,Germany,Western Europe,2024.0,Men,https://www.spaitial.ai,"Germany-based AI tech company SpAItial has raised $13m in a Seed funding round led by Earlybird VC, with additional participation from Speedinvest and angel investors. The funds will be used to expand computational infrastructure and grow the engineering and research team. SpAItial is developing a text-to-image AI model focused on 3D asset generation, with potential applications across gaming, entertainment, and other industries requiring 3D visualization.",https://www.spaitial.ai/blog/announcing-spaitial,DISCLOSED,4046,seed,Early-stage investment,,,,,,,,,,,,,,,,,,,,,,
26/05/2025,2025,Q2'25,Symmetry Break Studio,Gamecity Hamburg,Grant,Early-stage VC,No,0.37,,Gaming,PC&Console,Germany,Western Europe,2022.0,,https://symmetrybreak.com/en/,"374,000 euros for 6 games projects from Gamecity Hamburg",https://startupcity.hamburg/news-events/news/374000-euros-for-6-games-projects-from-gamecity-hamburg,DISCLOSED,4047,accelerator / grant,Early-stage investment,,,,,,,,,,,,,,,,,,,,,,
27/05/2025,2025,Q2'25,Amplitude Studios,Griffin Gaming Partners (lead) / Bpifrance,Series A,Early-stage VC,No,13.6,100.0,Gaming,PC&Console,France,Western Europe,2011.0,,https://www.amplitude-studios.com/,"France-based PC & Console game developer Amplitude Studios has raised $13.6m (EUR12m) in a Series A funding round led by Griffin Gaming Partners, which contributed $10.3m (EUR10m), with participation from Bpifrance. The funds will support team expansion and the development of new titles, including ENDLESS Legend 2. The deal follows the studio's return to independence through an MBO completed in Nov'24.",https://mobidictum.com/griffin-gaming-partners-12m-amplitude-studios/,DISCLOSED,4048,series a,Early-stage investment,2746.0,IMPORTED,Amplitude Studios,,,Strategic / CVC,2011.0,France,Western Europe,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,,1.0,21/06/2025 20:21,,21/06/2025 20:21,,
27/05/2025,2025,Q2'25,Zinktank Labs,Gamecity Hamburg,Grant,Early-stage VC,No,0.34,,Gaming,PC&Console,Germany,Western Europe,,,https://zinktanklabs.com/,"374,000 euros for 6 games projects from Gamecity Hamburg",https://startupcity.hamburg/news-events/news/374000-euros-for-6-games-projects-from-gamecity-hamburg,DISCLOSED,4049,accelerator / grant,Early-stage investment,,,,,,,,,,,,,,,,,,,,,,
27/05/2025,2025,Q2'25,SuperNgine,Smart Study Ventures (lead) /,Series A,Early-stage VC,Yes,0.0,,Platform&Tech,Tech,South Korea,Asia,2020.0,,https://www.superngine.com/,SuperNgine Secures Series A Funding Round,https://www.thesaasnews.com/news/superngine-secures-series-a-funding-round,UNDISCLOSED,4051,series a,Early-stage investment,,,,,,,,,,,,,,,,,,,,,,
28/05/2025,2025,Q2'25,Diversion,"Konvoy (lead) / New Era Capital Partners, Y Combinator",Seed round,Early-stage VC,No,12.0,,Platform&Tech,Tech,United States,North America,2021.0,Men,https://www.diversion.dev/,"US-based game development platform Diversion has raised a total of $12m in funding, including $4.5m in a Seed+ round led by Konvoy Ventures. Additional investors include New Era Capital Partners and Y Combinator. The funds will be used to expand the team and support the growth of the company's ecosystem. Diversion's platform is designed for large-scale game development, offering developers tools to collaborate, share large files, and scale workflows. Currently, it is used by over 15,000 game developers and also has potential applications in education and other sectors.",https://venturebeat.com/games/diversion-raises-12m-in-funding-for-its-version-control-platform-for-creatives/,DISCLOSED,4052,seed,Early-stage investment,,,,,,,,,,,,,,,,,,,,,,
28/05/2025,2025,Q2'25,Oncade,Andreessen Horowitz (a16z) Crypto Startup Accelerator (CSX),Seed round,Early-stage VC,No,4.0,,Platform&Tech,Blockchain-powered,United States,North America,2025.0,Men,https://www.oncade.xyz/,"US-based game monetization platform Oncade has raised $4m in a Seed funding round led by Andreessen Horowitz's (a16z) CSX, with participation from individual investors. The funds will be used to support the development of Oncade's platform, which is built on a stablecoin protocol and enables developers to distribute and monetize their games through community-driven game stores.",https://venturebeat.com/games/oncade-raises-4m-to-revamp-game-distribution-with-direct-to-consumer-model/,DISCLOSED,4053,seed,Early-stage investment,,,,,,,,,,,,,,,,,,,,,,
29/05/2025,2025,Q2'25,Dream Park,Long Journey Ventures (lead) / Founders Inc,Seed round,Early-stage VC,No,1.1,,Gaming,VR/AR,United States,North America,2024.0,Men,https://visitdreampark.com/,"US-based mixed reality company Dream Park has raised $1.1m in a Seed funding round led by Long Journey Ventures, with participation from Founders Inc. The funds will be used for the deployment of access points in new locations, expansion of partnerships, and to grow the company's fleet of rental Meta Quest 3 headsets. Dream Park is developing a downloadable XR theme park platform that transforms real-world physical locations into immersive, interactive mixed reality environments.",https://venturebeat.com/games/dreampark-raises-1-1m-to-transform-real-world-spaces-into-mixed-reality-theme-parks/,DISCLOSED,4055,seed,Early-stage investment,,,,,,,,,,,,,,,,,,,,,,
30/05/2025,2025,Q2'25,Beemi,Renew Capital,Seed round,Early-stage VC,No,0.0,,Gaming,Mobile,Ethiopia,Africa,2023.0,Men,https://beemi.app/,Beemi Raises Seed Funding to Gamify Mobile Livestreaming in Africa,https://www.startupresearcher.com/news/beemi-raises-seed-funding,UNDISCLOSED,4056,seed,Early-stage investment,,,,,,,,,,,,,,,,,,,,,,
03/06/2025,2025,Q2'25,EmptyVessel,"1AM Gaming (lead) / Black Phoenix Games, Sisu Game Ventures, Raptor Group, Compute Ventures",Series A,Early-stage VC,No,11.0,,Gaming,PC&Console,United States,North America,2021.0,Men,https://www.emptyvessel.io/,"US-based PC & Console game developer Emptyvessel has closed its Series A funding round, bringing total capital raised to $11m, including its investment in the Seed round in Mar'24. Following the initial strategic investment from NCSoft (KRX: 036570) in May'25, the Series A round was co-led by 1AM Gaming, with participation from Black Phoenix Games, Sisu Game Ventures, Raptor Group, and Compute Ventures. The funds will support studio expansion, infrastructure enhancement, and the development of Emptyvessel's debut title, Defect-a cyberpunk, squad-based immersive shooter for consoles. The investment will also support single-player gameplay improvements.",https://venturebeat.com/games/emptyvessel-expands-defect-game-with-11m-raised-to-date/,DISCLOSED,4058,series a,Early-stage investment,1035.0,ENABLED,EmptyVessel,,,Strategic / CVC,2021.0,USA,North America,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,,0.0,21/06/2025 20:11,,28/08/2025 12:58,naumvano@gmail.com,"EmptyVessel, US, North America, https://www.emptyvessel.io/"
