id,status,name,also_known_as,aliases,type,founded,hq_country,hq_region,ownership,sector,segment,features,specialization,aum,parent_company,transactions_count,was_added,created_by,was_changed,modified_by,search_index
3224,IMPORTED,Yesports,,,Strategic / CVC,2019,Hong Kong,Eastern Asia,Private,Platform & Tech,,Blockchain/web3,Generalist,,,0,2025-07-05 18:27:09,,2025-07-08 13:51:40,naumvano@gmail.com,"Yesports, HK, Eastern Asia, http://www.yesports.asia/"
8456,IS INCOMPLETE,YFM Equity Partners,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:52:51,,2025-08-30 18:52:51,,"YFM Equity Partners, notenoughinformation, notenoughinformation"
2244,IMPORTED,YGG Japan,,,Strategic / CVC,2022,Japan,Eastern Asia,Private,Platform & Tech,,Blockchain/web3,Generalist,,,0,2025-06-21 20:18:34,,2025-06-21 20:18:34,,
9499,IS INCOMPLETE,YGG SEA,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,2,2025-08-30 18:53:53,,2025-08-30 18:53:53,,"YGG SEA, notenoughinformation, notenoughinformation"
10167,IS INCOMPLETE,YGG Southeast Asia,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:54:31,,2025-08-30 18:54:31,,"YGG Southeast Asia, notenoughinformation, notenoughinformation"
419,ENABLED,Yield Guild Games,"IndiGG, YGG",IndiGG (Yield Guild Games),Strategic / CVC,2020,Philippines,Southeast Asia,Private,Platform & Tech,,Blockchain/web3,Generalist,,,35,2025-05-18 08:20:18,naumvano@gmail.com,2025-08-23 13:43:25,naumvano@gmail.com,"Yield Guild Games, IndiGG, YGG, PH, Southeast Asia, https://www.yieldguild.io/"
11367,IS INCOMPLETE,Yieldly,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:55:42,,2025-08-30 18:55:42,,"Yieldly, notenoughinformation, notenoughinformation"
9194,IS INCOMPLETE,Yield Master,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:53:37,,2025-08-30 18:53:37,,"Yield Master, notenoughinformation, notenoughinformation"
475,IMPORTED,Yifan Interactive,Shenzhen Yifan Interactive Technology,Shenzhen Yifan Interactive Technology Co,Strategic / CVC,2014,China,Eastern Asia,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,0,2025-06-21 20:09:13,,2025-06-21 20:09:13,,
10763,IS INCOMPLETE,Yildiz Tekno GSYO,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,2,2025-08-30 18:55:05,,2025-08-30 18:55:05,,"Yildiz Tekno GSYO, notenoughinformation, notenoughinformation"
2079,IMPORTED,Yin Yang Games,,,Strategic / CVC,2021,Turkey,Middle East,Private,Platform & Tech,,Blockchain/web3,Generalist,,,0,2025-06-21 20:17:34,,2025-06-21 20:17:34,,
3123,IMPORTED,Yippee! Entertainment,,,Strategic / CVC,2011,United Kingdom,British Isles,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,,0,2025-06-29 13:53:05,,2025-06-29 13:53:05,,
11151,IS INCOMPLETE,Yitang Changhou Fund,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:55:30,,2025-08-30 18:55:30,,"Yitang Changhou Fund, notenoughinformation, notenoughinformation"
9485,IS INCOMPLETE,YJM Games,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:53:52,,2025-08-30 18:53:52,,"YJM Games, notenoughinformation, notenoughinformation"
2909,IMPORTED,Yomi Games,Yomi,,Strategic / CVC,2021,Singapore,Southeast Asia,Private,Platform & Tech,,Blockchain/web3,Generalist,,,0,2025-06-29 13:32:12,,2025-06-29 13:32:12,,
2496,IMPORTED,Yooldo,,,Strategic / CVC,2021,USA,North America,Private,Platform & Tech,,Blockchain/web3,Generalist,,,0,2025-06-21 20:20:13,,2025-06-21 20:20:13,,
8180,IS INCOMPLETE,Yorkville Advisors Global L.P,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:52:36,,2025-08-30 18:52:36,,"Yorkville Advisors Global L.P, notenoughinformation, notenoughinformation"
10178,IS INCOMPLETE,Yoshikazu Tanaka,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:54:31,,2025-08-30 18:54:31,,"Yoshikazu Tanaka, notenoughinformation, notenoughinformation"
7838,IS INCOMPLETE,Youbi,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,6,2025-08-30 18:52:17,,2025-08-30 18:52:17,,"Youbi, notenoughinformation, notenoughinformation"
1070,IMPORTED,Youdu Culture Media,,,Strategic / CVC,2016,China,Eastern Asia,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,0,2025-06-21 20:11:42,,2025-06-21 20:11:42,,
8690,IS INCOMPLETE,Youhei Sadojima,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:53:05,,2025-08-30 18:53:05,,"Youhei Sadojima, notenoughinformation, notenoughinformation"
8852,IS INCOMPLETE,Young Money,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:53:15,,2025-08-30 18:53:15,,"Young Money, notenoughinformation, notenoughinformation"
2585,IMPORTED,Your.gg,,,Strategic / CVC,2000,South Korea,Eastern Asia,Private,Platform & Tech,,AI/ML,Generalist,,,0,2025-06-21 20:20:49,,2025-06-21 20:20:49,,
2664,IMPORTED,YouSUI,,,Strategic / CVC,2023,Vietnam,Southeast Asia,Private,Platform & Tech,,Blockchain/web3,Generalist,,,0,2025-06-21 20:21:22,,2025-06-21 20:21:22,,
494,IMPORTED,YoYo Games,,,Strategic / CVC,2007,United Kingdom,British Isles,Private,Platform & Tech,,,Generalist,,,0,2025-06-21 20:09:16,,2025-06-21 20:09:16,,
9002,IS INCOMPLETE,Yuanyuzhou Ventures,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,2,2025-08-30 18:53:25,,2025-08-30 18:53:25,,"Yuanyuzhou Ventures, notenoughinformation, notenoughinformation"
2398,IMPORTED,Yudiz Solutions,,,Strategic / CVC,2009,Canada,North America,Private,Gaming (Content Development/Publishing),Outsourcing/WFH,AI/ML,Generalist,,,0,2025-06-21 20:19:31,,2025-06-21 20:19:31,,
8944,IS INCOMPLETE,Yuen Wong of LABS Group,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:53:22,,2025-08-30 18:53:22,,"Yuen Wong of LABS Group, notenoughinformation, notenoughinformation"
350,ENABLED,Yuga Labs,,,Strategic / CVC,2021,USA,North America,Private,Platform & Tech,,Blockchain/web3,Generalist,,,2,2025-05-03 19:58:44,naumvano@gmail.com,2025-05-03 19:58:44,naumvano@gmail.com,
2898,IMPORTED,Yuliverse,,,Strategic / CVC,2022,Hong Kong,Eastern Asia,Private,Platform & Tech,,Blockchain/web3,Generalist,,,0,2025-06-29 13:31:12,,2025-06-29 13:31:12,,
1306,IMPORTED,Yunchang Game,,,Strategic / CVC,2009,China,Eastern Asia,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,0,2025-06-21 20:13:19,,2025-06-21 20:13:19,,
277,ENABLED,Yunfeng Capital,,,Private Equity & Inst.,2010,China,Eastern Asia,Private,Other,,,Generalist,,,1,2025-04-28 15:16:16,naumvano@gmail.com,2025-05-15 08:10:01,naumvano@gmail.com,
10663,IS INCOMPLETE,Yunjiu Capital,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:55:00,,2025-08-30 18:55:00,,"Yunjiu Capital, notenoughinformation, notenoughinformation"
7950,IS INCOMPLETE,Yunt Capital,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:52:24,,2025-08-30 18:52:24,,"Yunt Capital, notenoughinformation, notenoughinformation"
11076,IS INCOMPLETE,Yury Mazanik,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:55:25,,2025-08-30 18:55:25,,"Yury Mazanik, notenoughinformation, notenoughinformation"
2312,IMPORTED,Yuzun Information Technology,,,Strategic / CVC,2022,China,Eastern Asia,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,0,2025-06-21 20:18:57,,2025-06-21 20:18:57,,
346,ENABLED,YZi Labs,Binance Labs,,Venture Capital & Accelerators,2017,Hong Kong,Eastern Asia,Private,,,,Generalist,,,24,2025-05-03 19:55:12,naumvano@gmail.com,2025-05-13 14:08:35,naumvano@gmail.com,
10645,IS INCOMPLETE,Zach Perret,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:54:59,,2025-08-30 18:54:59,,"Zach Perret, notenoughinformation, notenoughinformation"
8799,IS INCOMPLETE,ZAKA Startups,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:53:11,,2025-08-30 18:53:11,,"ZAKA Startups, notenoughinformation, notenoughinformation"
2427,IMPORTED,Zakazane,,,Strategic / CVC,2021,Poland,Eastern Europe,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,,0,2025-06-21 20:19:42,,2025-06-21 20:19:42,,
2718,IMPORTED,Zappar,,,Strategic / CVC,2011,USA,North America,Private,Platform & Tech,,,Generalist,,,0,2025-06-21 20:21:46,,2025-06-21 20:21:46,,
1676,IMPORTED,Zapper Games,,,Strategic / CVC,2021,USA,North America,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,,0,2025-06-21 20:15:18,,2025-06-21 20:15:18,,
8932,IS INCOMPLETE,ZBS Capital,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,8,2025-08-30 18:53:21,,2025-08-30 18:53:21,,"ZBS Capital, notenoughinformation, notenoughinformation"
906,ENABLED,ZEBEDEE,ZBD,,Strategic / CVC,2019,USA,North America,Private,Platform & Tech,,Blockchain/web3,Generalist,,,0,2025-06-21 20:10:57,,2025-07-29 13:30:54,vsidv1777@gmail.com,"ZEBEDEE, ZBD, US, North America, https://zebedee.io/"
2171,IMPORTED,Zebra Labs,,,Strategic / CVC,2021,China,Eastern Asia,Private,Platform & Tech,,Blockchain/web3,Generalist,,,0,2025-06-21 20:18:07,,2025-06-21 20:18:07,,
10506,IS INCOMPLETE,Zee Capital,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:54:50,,2025-08-30 18:54:50,,"Zee Capital, notenoughinformation, notenoughinformation"
608,IMPORTED,Zeedz.io,,,Strategic / CVC,2021,Germany,Western Europe,Private,Platform & Tech,,Blockchain/web3,Generalist,,,0,2025-06-21 20:09:37,,2025-06-21 20:09:37,,
9326,IS INCOMPLETE,Zee Prime Capital,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,7,2025-08-30 18:53:44,,2025-08-30 18:53:44,,"Zee Prime Capital, notenoughinformation, notenoughinformation"
10939,IS INCOMPLETE,Zeev Ventures,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:55:16,,2025-08-30 18:55:16,,"Zeev Ventures, notenoughinformation, notenoughinformation"
7833,ENABLED,Zelgor,Zelgor Games,,Strategic / CVC,2011,USA,North America,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,0,2025-08-30 13:21:06,naumvano@gmail.com,2025-08-30 13:21:06,naumvano@gmail.com,"Zelgor, Zelgor Games, US, North America, https://www.zelgor.com/"
7992,IS INCOMPLETE,Zell Capital,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:52:26,,2025-08-30 18:52:26,,"Zell Capital, notenoughinformation, notenoughinformation"
1177,IMPORTED,Zelos,,,Strategic / CVC,2019,USA,North America,Private,Platform & Tech,,,Generalist,,,0,2025-06-21 20:12:43,,2025-06-21 20:12:43,,
30,ENABLED,ZeniMax Media,,,Strategic / CVC,1999,USA,North America,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,Microsoft Corporation,0,2025-04-05 22:42:09,kmlfatkh@gmail.com,2025-04-20 22:46:21,kmlfatkh@gmail.com,
1386,IMPORTED,Zen Studios,,,Strategic / CVC,2000,Hungary,Eastern Europe,Private,Gaming (Content Development/Publishing),Multiplatform/Web,,Generalist,,,0,2025-06-21 20:13:40,,2025-06-21 20:13:40,,
353,ENABLED,Zentry,GuildFi,GuildFi (Zentry),Strategic / CVC,2021,Thailand,Southeast Asia,Private,Platform & Tech,,Blockchain/web3,Generalist,,,10,2025-05-03 20:00:24,naumvano@gmail.com,2025-05-13 14:07:58,naumvano@gmail.com,
2055,IMPORTED,Zenz VR,,,Strategic / CVC,2015,Sweden,Nordic Countries,Private,Gaming (Content Development/Publishing),VR/AR,,Generalist,,,0,2025-06-21 20:17:27,,2025-06-21 20:17:27,,
152,ENABLED,ZephyrMobile,,,Strategic / CVC,2016,Czechia,,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,Tripledot Studios,0,2025-04-18 07:15:06,naumvano@gmail.com,2025-04-18 20:58:18,naumvano@gmail.com,
2784,ENABLED,"ZeptoLab - CATS: Crash Arena, King of Thieves (IP sale)","CATS: Crash Arena, King of Thieves",CATS: Crash Arena and King of Thieves Ips,Strategic / CVC,2008,Spain,Southern Europe,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,0,2025-06-21 20:22:14,,2025-08-22 20:23:43,naumvano@gmail.com,"ZeptoLab - CATS: Crash Arena, King of Thieves (IP sale), CATS: Crash Arena, King of Thieves, ES, Southern Europe, https://www.catsthegame.com/"
1086,IMPORTED,Zero Index,,,Strategic / CVC,2020,Sweden,Nordic Countries,Private,Gaming (Content Development/Publishing),VR/AR,,Generalist,,,0,2025-06-21 20:11:53,,2025-06-21 20:11:53,,
10401,IS INCOMPLETE,Zero One Hundred,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,2,2025-08-30 18:54:44,,2025-08-30 18:54:44,,"Zero One Hundred, notenoughinformation, notenoughinformation"
1753,IMPORTED,Zerosum Games,,,Strategic / CVC,2020,Turkey,Middle East,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,0,2025-06-21 20:15:45,,2025-06-21 20:15:45,,
10707,IS INCOMPLETE,Zero VC,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:55:02,,2025-08-30 18:55:02,,"Zero VC, notenoughinformation, notenoughinformation"
9802,IS INCOMPLETE,ZeroX Fund,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:54:12,,2025-08-30 18:54:12,,"ZeroX Fund, notenoughinformation, notenoughinformation"
430,ENABLED,Zeus Capital,,,Private Equity & Inst.,2003,United Kingdom,British Isles,Private,,,,Generalist,18.0,,0,2025-05-26 20:48:52,kmlfatkh@gmail.com,2025-05-26 20:48:52,kmlfatkh@gmail.com,
3185,IMPORTED,Zeuz.io,,,Strategic / CVC,2017,Germany,Western Europe,Private,Platform & Tech,,,Generalist,,,0,2025-06-29 13:59:47,,2025-06-29 13:59:47,,
10942,IS INCOMPLETE,Zhejiang Chuangxiang Cultural Fund,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:55:16,,2025-08-30 18:55:16,,"Zhejiang Chuangxiang Cultural Fund, notenoughinformation, notenoughinformation"
10943,IS INCOMPLETE,Zhejiang Publishing,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:55:16,,2025-08-30 18:55:16,,"Zhejiang Publishing, notenoughinformation, notenoughinformation"
10941,IS INCOMPLETE,Zhejiang Radio,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:55:16,,2025-08-30 18:55:16,,"Zhejiang Radio, notenoughinformation, notenoughinformation"
10838,IS INCOMPLETE,ZhenFund,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:55:11,,2025-08-30 18:55:11,,"ZhenFund, notenoughinformation, notenoughinformation"
11338,IS INCOMPLETE,Zhenzhi Capital,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:55:40,,2025-08-30 18:55:40,,"Zhenzhi Capital, notenoughinformation, notenoughinformation"
1109,IMPORTED,Zhihe Technology,Beijing Lianzhong Zhihe Technology,,Strategic / CVC,2022,China,Eastern Asia,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,0,2025-06-21 20:12:00,,2025-06-21 20:12:00,,
201,ENABLED,Zhongji Holding,,,Private Equity & Inst.,1993,China,Eastern Asia,Private,,,,Generalist,96000.0,,0,2025-04-18 20:26:16,kmlfatkh@gmail.com,2025-04-18 20:26:16,kmlfatkh@gmail.com,
3341,IS INCOMPLETE,Zhuoyi Gongfang,,,Strategic / CVC,1800,notenoughinformation,notenoughinformation,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,,0,2025-07-05 18:35:55,,2025-07-05 18:35:55,,"Zhuoyi Gongfang, notenoughinformation, notenoughinformation, http://www.joygf.com/"
2393,IMPORTED,Zibra AI,,,Strategic / CVC,2021,Ukraine,Eastern Europe,Private,Platform & Tech,,AI/ML,Generalist,,,0,2025-06-21 20:19:29,,2025-06-21 20:19:29,,
8086,IS INCOMPLETE,Ziggurat,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:52:32,,2025-08-30 18:52:32,,"Ziggurat, notenoughinformation, notenoughinformation"
8154,IS INCOMPLETE,Zihni Holding,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:52:35,,2025-08-30 18:52:35,,"Zihni Holding, notenoughinformation, notenoughinformation"
8633,IS INCOMPLETE,Zihui Venture Capital,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:53:01,,2025-08-30 18:53:01,,"Zihui Venture Capital, notenoughinformation, notenoughinformation"
2109,IMPORTED,Zillion Whales,,,Strategic / CVC,2013,Russia,Eastern Europe,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,0,2025-06-21 20:17:43,,2025-06-21 20:17:43,,
7916,IS INCOMPLETE,Zipmex,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:52:22,,2025-08-30 18:52:22,,"Zipmex, notenoughinformation, notenoughinformation"
1862,IMPORTED,Ziva Dynamics,,,Strategic / CVC,2015,Canada,North America,Private,Platform & Tech,,,Generalist,,,0,2025-06-21 20:16:21,,2025-06-21 20:16:21,,
2773,IMPORTED,Zkcandy,,,Strategic / CVC,2024,Australia,Australia and New_Zealand,Private,Platform & Tech,,Blockchain/web3,Generalist,,,0,2025-06-21 20:22:10,,2025-06-21 20:22:10,,
2697,IMPORTED,zkSpin,,,Strategic / CVC,2023,USA,North America,Private,Platform & Tech,,Blockchain/web3,Generalist,,,0,2025-06-21 20:21:36,,2025-06-21 20:21:36,,
10139,IS INCOMPLETE,zLaner,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:54:30,,2025-08-30 18:54:30,,"zLaner, notenoughinformation, notenoughinformation"
3408,IMPORTED,Z League,,,Strategic / CVC,2020,USA,North America,Private,Other,,Cash/Skill-based/RMG,Generalist,,,0,2025-07-06 10:12:29,,2025-08-29 16:02:50,sergeyevdokimov1@gmail.com,"Z League, US, North America, https://www.zleague.gg/"
2306,IMPORTED,Zollpa,,,Strategic / CVC,2022,USA,North America,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,,0,2025-06-21 20:18:55,,2025-06-21 20:18:55,,
1806,IMPORTED,Zombie World Z,Crush Meta,Zombie World Z (Crush Meta),Strategic / CVC,2021,USA,North America,Private,Platform & Tech,,Blockchain/web3,Generalist,,,0,2025-06-21 20:16:03,,2025-06-21 20:16:03,,
1777,IMPORTED,Zomfi,,,Strategic / CVC,2020,USA,North America,Private,Platform & Tech,,Blockchain/web3,Generalist,,,0,2025-06-21 20:15:54,,2025-06-21 20:15:54,,
399,ENABLED,Zone 5 Ventures,,,Venture Capital & Accelerators,2019,USA,North America,Private,,,,Generalist,,,1,2025-05-16 09:04:29,naumvano@gmail.com,2025-05-16 09:04:29,naumvano@gmail.com,
8803,IS INCOMPLETE,Zonff Partners,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,3,2025-08-30 18:53:12,,2025-08-30 18:53:12,,"Zonff Partners, notenoughinformation, notenoughinformation"
8048,IS INCOMPLETE,Zordix,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,3,2025-08-30 18:52:30,,2025-08-30 18:52:30,,"Zordix, notenoughinformation, notenoughinformation"
8283,IS INCOMPLETE,Zordix (NGM: ZORDIX B),,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:52:41,,2025-08-30 18:52:41,,"Zordix (NGM: ZORDIX B), notenoughinformation, notenoughinformation"
3289,IS INCOMPLETE,Zorro,,,Strategic / CVC,1800,notenoughinformation,notenoughinformation,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,0,2025-07-05 18:34:44,,2025-08-13 21:11:58,idoziru,"Zorro, notenoughinformation, notenoughinformation, http://www.zorroh5.com/"
2402,IMPORTED,ZTX,,,Strategic / CVC,2022,Singapore,Southeast Asia,Private,Platform & Tech,,Blockchain/web3,Generalist,,,0,2025-06-21 20:19:32,,2025-06-21 20:19:32,,
8164,IS INCOMPLETE,Zugalu Entertainment,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:52:35,,2025-08-30 18:52:35,,"Zugalu Entertainment, notenoughinformation, notenoughinformation"
