ID,Status*,Announcement date*,Target Company,"Transaction Size*, $M",Transaction Type*,Transaction Category*,closed date,To be closed,Lead Investor / Acquirer,Other Investors,Source URL*,Description*,Transaction UUID,"Equity Value at Listing, $M",Internal information,signature company,signature date,signature investor,signature deal type,source data,created at
239,ON APPROVAL,2022-08-10,Agave Games,7.0,Seed,Early-stage Investments,2022-08-10,0,"Balderton Capital, e2vc",Felix Capital,https://webrazzi.com/2022/08/10/yerli-oyun-girisimi-agave-games-7-milyon-dolar-tohum-yatirim-aldi,"<p><span style=""background-color:rgb(204,228,247);color:rgb(34,34,34);"">Agave Games' $7 million seed funding round was led by London-based Balderton Capital</span></p>",ff21a401-d4c9-4194-8058-5f4be16936a0,,<p>&nbsp;</p>,agavegames,22august,baldertoncapitale2vc,seed,,2025-07-17 18:32:43
238,ON APPROVAL,2020-04-08,Ace Interactive,0.0,Seed,Early-stage Investments,2020-04-08,0,Kuaishou,"Bole Games, Cangtai Technology, IDG Capital, Sequoia Capital, Tuyoo Games",https://www.youxituoluo.com/524753.html,"<p>Kuaishou, Tuyou and Bole jointly invested in Ace Mutual Entertainment</p>",497f8ad7-0591-45d3-bedc-3bdc2f0a64ef,,<p>&nbsp;</p>,aceinteractive,20april,kuaishou,seed,,2025-07-17 18:27:15
237,DISABLED,2020-03-09,8SEC,2.0,Seed,Early-stage Investments,2020-03-09,0,Serena,,https://pitchbook.com/profiles/company/119590-48,<p>The deal was provided by the Serena Ventures fund. No public details about it.</p>,e8f2546f-5079-4aa6-80fa-d87f9d20aabe,,<p>&nbsp;</p>,8sec,20march,serena,seed,,2025-07-17 17:58:10
236,DISABLED,2023-08-23,4XP Games,1.0,Seed,Early-stage Investments,2023-08-23,0,vgames,,https://www.cbinsights.com/,<p>4XP games raised undisclosed sum as per information from vgames fund</p>,1739f569-1fe7-4b7b-a869-bb8204547c24,,<p>&nbsp;</p>,4xp,23august,vgames,seed,,2025-07-17 17:52:13
235,DISABLED,2021-10-01,4XP Games,0.0,Seed,Early-stage Investments,2021-10-01,0,vgames,,https://www.cbinsights.com/,<p>4XP games raised undisclosed sum as per information from vgames fund</p>,c59d6a2c-c01e-42f6-8b56-2c110a6032e9,,<p>&nbsp;</p>,4xp,21october,vgames,seed,,2025-07-17 17:50:45
234,DISABLED,2024-04-24,44 Pixels,6.0,Seed,Early-stage Investments,2024-04-24,0,vgames,,https://pitchbook.com/profiles/company/741303-37,"<p><strong>44</strong><span style=""background-color:rgb(255,255,255);color:rgb(51,51,51);""> </span><strong>Pixels</strong><span style=""background-color:rgb(255,255,255);color:rgb(51,51,51);""> specializes in developing mobile applications with a focus on interactive artificial intelligence(AI) communication and user privacy protection.</span></p>",4961ae89-5db1-428b-8cdd-033e38a1685e,,<p>&nbsp;</p>,44pixels,24april,vgames,seed,,2025-07-17 17:43:04
233,ON APPROVAL,2023-07-24,Techland,1581.2,M&A control (incl. LBO/MBO),M&A,2024-01-10,0,Tencent,,"https://gameworldobserver.com/2024/01/10/tencent-techland-1-5-billion-deal-67-percent-stake#:~:text=Tencent%20acquired%20a%20majority%20stake,in%20the%20Dying%20Light%20developer","<p>Tencent acquired 67 % of Dying Light developer Techland for an estimated $1.6 bn, giving it control while founder Paweł Marchewka retains a significant stake and creative independence; the partnership accelerates Techland’s AAA open-world RPG plans.</p>",28f87c1f-a47d-40d1-9181-3af2b19b6bfa,,"<p>&nbsp;</p>
[IS INCOMPLETE] [2025-07-05 18:39]: Tencent — Please complete company information and update their status.",techland,23july,tencent,m&acontrol(incl.lbo/mbo),,2025-05-20 17:59:06
232,ON APPROVAL,2014-11-12,Big Fish Games,835.0,M&A control (incl. LBO/MBO),M&A,2014-12-16,0,Churchill Downs,,https://www.globenewswire.com/news-release/2014/12/16/691872/12388/en/Churchill-Downs-Incorporated-Completes-Acquisition-of-Big-Fish-Games.html,"<p>Churchill Downs bought Seattle-based Big Fish for up to $885 m, adding a top-five social-casino and casual-games portfolio (&gt;278 m 2013 bookings) and 600+ staff to diversify beyond horse-racing and real-money wagering.</p>",d5e93f33-ad6b-48f1-9518-b04b25826723,,,bigfishgames,14november,churchilldowns,m&acontrol(incl.lbo/mbo),,2025-05-20 17:17:53
231,ON APPROVAL,2017-04-18,DoubleDown Interactive,825.0,M&A control (incl. LBO/MBO),M&A,2017-06-01,0,DoubleU Games,,https://ir.igt.com/news/news-details/2017/IGT-Completes-Sale-Of-Double-Down-Interactive-LLC-To-DoubleU-Games/default.aspx,"<p>International Game Technology sold its social-casino studio DoubleDown to South Korea’s DoubleU Games for $825 mcash and entered a multi-year content-licensing partnership, giving DoubleU an instant global footprint while IGT redeployed proceeds to cut debt.</p>",d8af18ba-0d1b-4c0e-bfcc-24545f7da813,,,doubledowninteractive,17april,doubleugames,m&acontrol(incl.lbo/mbo),,2025-05-20 16:40:29
230,ON APPROVAL,2023-05-17,Rovio Entertainment,776.0,M&A control (incl. LBO/MBO),M&A,2023-08-17,0,SEGA Sammy Holdings,,https://www.rovio.com/articles/final-results-requirements-met-for-sega-europe-to-acquire-rovio-entertainment-corporation/,"<p>Sega is paying €9.25 per share (≈$10.17) in a friendly €706 m cash offer to acquire Angry Birds maker Rovio, adding 5 bn-download IP, 500 staff and mobile free-to-play expertise to accelerate Sega’s global mobile strategy.</p>",454ccd5d-14ea-4e4a-9c91-31b2c39a4c61,,,rovioentertainment,23may,segasammyholdings,m&acontrol(incl.lbo/mbo),,2025-05-20 15:23:39
229,ON APPROVAL,2018-12-20,Small Giant Games,640.0,M&A control (incl. LBO/MBO),M&A,2019-01-02,0,Zynga,,https://www.zynga.com/blog/zynga-enters-into-agreement-to-acquire-small-giant-games-creator-of-hit-mobile-game-franchise-empires-puzzles,"<p>Zynga bought 80 % of Helsinki-based Small Giant Games—maker of hit RPG Empires &amp; Puzzles—for $560 m in cash and stock, with a three-year path to acquire the remaining 20 % tied to performance. The deal adds a top-grossing, high-growth live-service title and a 50-person studio to Zynga’s mobile portfolio.</p>",3aa40105-9f55-4d9b-b471-bca38cc52111,,,smallgiantgames,18december,zynga,m&acontrol(incl.lbo/mbo),,2025-05-20 13:18:52
228,ON APPROVAL,2016-12-19,Kabam Vancouver,700.0,M&A control (incl. LBO/MBO),M&A,2017-02-23,0,Netmarble,,https://kabam.com/news/netmarble-to-acquire-kabams-vancouver-studio/,"<p>Netmarble bought Kabam’s Vancouver studio, creator of Marvel Contest of Champions, plus linked support/BD units and the Kabam name. The purchase gives Netmarble a top-10 grossing Western mobile title, &gt;180 dev staff and upcoming Transformers: Forged to Fight, expanding Netmarble’s footprint in North America</p>",40d3bfda-6bf0-4b43-bada-2e8e430d81f5,,,kabamvancouver,16december,netmarble,m&acontrol(incl.lbo/mbo),,2025-05-20 13:02:30
227,ON APPROVAL,2005-12-05,JAMDAT Mobile,680.0,M&A control (incl. LBO/MBO),M&A,2006-02-15,0,Electronic Arts,,https://ir.ea.com/press-releases/press-release-details/2006/EA-Completes-Acquisition-of-JAMDAT-Mobile/default.aspx,"<p>EA agreed to buy mobile-games publisher JAMDAT for $680 m cash, or $27 per share, folding the business into the newly branded EA Mobile to accelerate EA’s shift into wireless and secure hit titles like Tetris, Bejeweled and JAMDAT Bowling.</p>",213ddf4d-f1b2-4cd1-8ea8-22dabf52cb0a,,,jamdatmobile,05december,electronicarts,m&acontrol(incl.lbo/mbo),,2025-05-20 12:06:50
226,ON APPROVAL,2015-06-09,CMGE Technology Group,673.0,M&A control (incl. LBO/MBO),M&A,2015-08-10,0,Orient Hontai Capital,,"https://www.sec.gov/Archives/edgar/data/1528752/000119312515217307/d940135dex991.htm#:~:text=Immediately%20after%20the%20completion%20of,collectively%2C%20the%20“Buyers”","<p>A buyer group led by Orient Hongtai offered US $ 22.00 per ADS to take CMGE private for ~US $ 673 m in cash, delisting China’s then-largest mobile-games publisher and giving the consortium full control of its fast-growing Android/iOS portfolio.</p>",ca3b0e88-2a73-4e88-8773-cfd98c69d910,,<p>&nbsp;</p>,cmgetechnologygroup,15june,orienthontaicapital,m&acontrol(incl.lbo/mbo),,2025-05-20 10:28:55
225,ON APPROVAL,2022-09-27,MY.GAMES,642.0,M&A control (incl. LBO/MBO),M&A,2022-09-27,0,LETA Capital,,"https://www.gamesindustry.biz/russia-based-publisher-mygames-sold-for-642m#:~:text=My,a%20deal%20worth%20%24642%20million","<p>VK sold 100 % of its international gaming arm MY.GAMES to investor Alexandr Chachava for $642 m, transferring all studios, IP and global operations so the business could continue outside Russia while VK pivots to domestic gaming.</p>",62f3fc0b-2839-46ab-aae8-6393790b49c1,,,my.games,22september,letacapital,m&acontrol(incl.lbo/mbo),,2025-05-20 10:07:31
224,ON APPROVAL,2001-05-15,Undisclosed,500.0,Undisclosed Early-stage,Early-stage Investments,2001-05-15,0,"Abstract Ventures, Tencent","Animoca Brands, AppLovin",https://techcrunch.com/2020/01/22/tencent-to-grow-gaming-empire-with-148m-acquisition-of-conan-publisher-funcom-in-norway/,<p>SAMPLE SAMPLE SAMPLE SAMPLE SAMPLE SAMPLE SAMPLE SAMPLE SAMPLE SAMPLE SAMPLE SAMPLE SAMPLE SAMPLE SAMPLE SAMPLE SAMPLE SAMPLE SAMPLE SAMPLE SAMPLE SAMPLE SAMPLE SAMPLE SAMPLE SAMPLE SAMPLE SAMPLE SAMPLE SAMPLE&nbsp;</p>,7824f04c-313f-4a7b-9f2d-5ed861f4d6b6,,,undisclosed,01may,abstractventurestencent,undisclosedearly-stage,,2025-05-20 07:52:36
223,ON APPROVAL,2000-05-20,Undisclosed,100.0,Series A,Early-stage Investments,2000-05-20,0,Baidu,Accel,https://game.mk.co.kr/news/all/9200259,<p>SAMPLE SAMPLE SAMPLE SAMPLE SAMPLE SAMPLE SAMPLE SAMPLE SAMPLE SAMPLE SAMPLE SAMPLE SAMPLE SAMPLE SAMPLE SAMPLE SAMPLE SAMPLE SAMPLE SAMPLE SAMPLE SAMPLE SAMPLE SAMPLE SAMPLE SAMPLE&nbsp;</p>,ad14f4c1-8b90-4c3a-a20b-19139618a34d,,,undisclosed,00may,baidu,seriesa,,2025-05-20 07:50:45
222,ON APPROVAL,2021-03-03,Easybrain,765.0,M&A control (incl. LBO/MBO),M&A,2021-04-06,0,Embracer Group,,https://embracer.com/releases/embracer-group-to-merge-with-easybrain-forming-eighth-operating-group/,"<p>Embracer acquired Cyprus-based mobile-puzzle studio Easybrain (Sudoku.com, Nonogram.com) for up to US $ 765 m(cash + new B shares). Easybrain became Embracer’s eighth operating group, giving the Swedish publisher a scaled ad-monetised mobile portfolio (&gt;750 m installs, 12 m DAU) and strong data-driven UA expertise.</p>",8c6bda33-b61b-4447-921b-bb2a8b7ea6b9,,,easybrain,21march,embracergroup,m&acontrol(incl.lbo/mbo),,2025-05-19 19:04:49
221,ON APPROVAL,2021-01-22,Jagex,640.0,M&A control (incl. LBO/MBO),M&A,2021-01-25,0,The Carlyle Group,,https://www.carlyle.com/media-room/news-release-archive/carlyle-group-acquires-jagex-leading-online-video-game-company-and,"<p>Carlyle acquired RuneScape publisher Jagex for an estimated $640,million, giving the PE firm control of a 20-year-old live-service MMO franchise with record 2020 subscribers and &gt;$1 bn lifetime bookings, and providing capital for new IP and bolt-on M&amp;A.</p>",79a87208-f1be-4992-a8ae-d5b988f8df21,,,jagex,21january,thecarlylegroup,m&acontrol(incl.lbo/mbo),,2025-05-19 18:17:57
220,ON APPROVAL,2024-11-11,Plarium,820.0,M&A control (incl. LBO/MBO),M&A,2025-02-12,0,Modern Times Group,,https://investgame.net/news/modern-times-group-acquired-plarium/,"<p>MTG is buying 100 % of Raid: Shadow Legends maker Plarium from Aristocrat Leisure for $620 m cash, with a performance-based earn-out of up to $200 m through 2028. The deal adds a top-grossing evergreen RPG franchise, &gt;400 staff and a new R&amp;D hub in Israel, roughly doubling MTG’s mobile-games revenue base.</p>",f9bdd7f6-9b4d-48f3-bdd6-a03c945ee6a8,,,plarium,24november,moderntimesgroup,m&acontrol(incl.lbo/mbo),,2025-05-19 18:05:49
219,ON APPROVAL,2021-03-02,Tonic Games,600.0,M&A control (incl. LBO/MBO),M&A,2021-03-02,0,Epic Games,,https://www.epicgames.com/site/en-US/news/tonic-games-group-makers-of-fall-guys-joins-epic-games,"<p>Epic acquired Fall Guys parent Tonic Games Group—studios Mediatonic, Fortitude Games and The Irregular Corporation—to add a top-grossing, family-friendly multiplayer franchise, 300-plus dev talent and proprietary live-ops tech, supporting Epic’s cross-platform ambitions and broader metaverse strategy.</p>",9d260a9a-e161-4d63-bd4e-30dc2a8747a9,,,tonicgames,21march,epicgames,m&acontrol(incl.lbo/mbo),,2025-05-19 17:54:34
218,ON APPROVAL,2020-01-24,ChangYou.com,579.0,M&A control (incl. LBO/MBO),M&A,2020-04-17,0,Sohu.com,,https://investors.sohu.com/news-releases/news-release-details/sohucom-enters-definitive-agreement-changyoucom-going-private,"<p>Sohu, already Changyou’s controlling shareholder, agreed to pay US $ 5.40 per Class A share / US $ 10.80 per ADS in cash (82 % premium) to buy out the remaining minority, valuing the TLBB / Legacy RuneScape publisher at about $579 m and taking it fully private on 17 Apr 2020.</p>",0cf3721c-0ab3-45ac-bd18-1714951411a8,,,changyou.com,20january,sohu.com,m&acontrol(incl.lbo/mbo),,2025-05-19 15:13:38
217,ON APPROVAL,2020-04-28,Jagex,530.0,M&A control (incl. LBO/MBO),M&A,2020-04-28,0,Macarthur Fortune Holding,,https://www.jagex.com/news/macarthur-fortune-holding-llc-acquires-jagex,"<p>U.S. asset-manager Macarthur Fortune bought RuneScape developer Jagex for $530 m in cash via its Platinum Fortune fund, acquiring the shares from Chinese owner Shanghai Hongtou Network. Jagex’s 400-person team and Cambridge HQ remained intact while the new owner pledged further investment in live-service growth.</p>",fc9bdb9e-146c-43a0-b1c1-b58ac7bed1f3,,,jagex,20april,macarthurfortuneholding,m&acontrol(incl.lbo/mbo),,2025-05-19 14:58:25
216,ON APPROVAL,2014-01-30,Natural Motion,527.0,M&A control (incl. LBO/MBO),M&A,2014-02-11,0,Zynga,,"https://www.gamesindustry.biz/zynga-acquiring-naturalmotion-for-usd527-million#:~:text=Starting%20with%20the%20addition%2C%20Zynga,equity%2C%20the%20company%20confirmed%20today","<p>Zynga bought UK mobile-games and animation-tech studio NaturalMotion for $527 m (cash + stock) to add hits CSR Racing and Clumsy Ninja, advanced physics/animation middleware, and a seasoned mobile team to accelerate its pivot from Facebook to smartphone free-to-play.</p>",7a9d437e-a7f0-4018-ab3e-bd878cae1023,,,naturalmotion,14january,zynga,m&acontrol(incl.lbo/mbo),,2025-05-19 14:19:27
215,ON APPROVAL,2021-08-05,StarLark,525.0,M&A control (incl. LBO/MBO),M&A,2021-10-07,0,Zynga,,https://www.businesswire.com/news/home/20211007005016/en/Zynga-Closes-Acquisition-of-Mobile-Game-Developer-StarLark-Expands-Game-Portfolio-With-Hit-Franchise-Golf-Rival,"<p>Zynga bought China-based Golf Rival studio StarLark from Betta Games for $525 m (cash + stock) to add a fast-growing PvP golf franchise, establish a first-party studio in China, and broaden its live-service sports portfolio</p>",0bff6f6a-bcd4-4a92-bc45-afdb237154eb,,,starlark,21august,zynga,m&acontrol(incl.lbo/mbo),,2025-05-19 14:08:25
214,ON APPROVAL,2016-02-18,Gameloft,519.4,M&A control (incl. LBO/MBO),M&A,2016-06-29,0,Vivendi,,https://www.vivendi.com/en/press-release/vivendi-now-holds-over-95-of-gameloft/,"<p>Vivendi launched a hostile cash offer at €8 per share, valuing mobile-games pioneer Gameloft at ~€700 m. Founder Michel Guillemot urged shareholders to resist, but a majority tendered by 26 June 2016, handing Vivendi control and setting the stage for its later (aborted) push on Ubisoft.</p>",887fcc71-6c0c-491b-88a8-23eb5878033a,,,gameloft,16february,vivendi,m&acontrol(incl.lbo/mbo),,2025-05-19 13:42:28
213,ON APPROVAL,2020-12-14,iQIYI,800.0,Fixed Income,Public offering,2020-12-21,0,,,https://www.sec.gov/Archives/edgar/data/1722608/000119312520321473/d53120d424b5.htm,<p>On 14 December 2020 iQIYI launched a registered offering of US $800 million aggregate principal amount of 4.00 % convertible senior notes due 2026. Pricing on 16 December set the notes at par with an initial conversion price of US $22.32 per ADS (44.8179 ADSs per US $1 000). Goldman Sachs (Asia) led the book alongside BofA Securities and J.P. Morgan; settlement occurred 21 December 2020. Net proceeds (~US $786 m) were earmarked for content investment and general corporate purposes; an additional US $100 m green-shoe was issued in January 2021.</p>,f7e288f9-8787-4749-9151-ab095fd49a41,,,iqiyi,20december,noleadinvestor,fixedincome,,2025-05-12 16:40:02
212,ON APPROVAL,2020-09-02,Skillz,849.0,Listing (IPO/SPAC),Public offering,2020-12-16,0,Eagle Equity Partners,"Fidelity Investments, Franklin Templeton, Wellington Management",https://www.businesswire.com/news/home/20201216006031/en/Skillz-Becomes-First-Publicly-Traded-Mobile-Esports-Platform#.X9qaQvc7hBc.twitter,"<p>On 2 Sep 2020 mobile-esports platform Skillz agreed to merge with NYSE-listed SPAC Flying Eagle</p><p>Acquisition Corp. The transaction contributed US $690 m of SPAC trust cash and a US $159 m PIPE led by Wellington, Fidelity, Franklin Templeton and Neuberger Berman, for total gross proceeds of ~US $849</p><p>m. The deal valued Skillz at an implied US $3.5 bn equity (US $3.6 bn EV) and closed on 16 Dec 2020; shares and warrants began trading as SKLZ / SKLZ WS on 17 December. Proceeds were earmarked to accelerate user-acquisition, product R&amp;D and strategic M&amp;A.</p>",826fd86b-15f8-4e4e-910a-a37b78c2f25c,3500.0,,skillz,20september,eagleequitypartners,listing(ipo/spac),,2025-05-12 16:37:49
