Date,Year,Quarter,Target name,Investors / Buyers,Type,Category,AI,"Size, $m",% acquired,Sector,Segment,Target's Country,Region,Target Founded,Gender,Target's Website,Short Deal Description,Deal Link,Amount_Status
15/05/2025,2025,Q2'25,Chibi Clash,Scrypted,Control,M&A,Yes,0.0,100.0,Platform&Tech,Blockchain-powered,Canada,North America,2019.0,,https://chibi.gg/,Scrypted Acquires Chibi Clash to Advance AI Agent Powered Gaming,https://finance.yahoo.com/news/scrypted-acquires-chibi-clash-advance-160200447.html,UNDISCLOSED
15/05/2025,2025,Q2'25,ChinaPlay,Rokky,Control,M&A,No,0.0,100.0,Platform&Tech,Platform,China,Asia,2017.0,,https://chinaplay.store/,"UK-based game distributor Rokky has acquired China-based digital game store ChinaPlay for an undisclosed sum. The acquisition is part of Rokky’s strategic expansion into the Chinese market. After the deal, ChinaPlay will distribute game keys directly from Rokky’s publishing partners.",https://mobidictum.com/rokky-acquires-chinaplay-game-store/,UNDISCLOSED
15/05/2025,2025,Q2'25,Super Banana Studios,Griffin Gaming Partners (lead) / ,Seed round,Early-stage VC,No,0.0,,Gaming,Mobile,United Kingdom,Western Europe,2025.0,Men,https://superbanana.io/,"UK-based mobile game developer Super Banana Studios has raised an undisclosed amount in a funding round led by Griffin Gaming Partners. The investment will support the development of casual puzzle games, focusing on sorting mechanics and hybrid IAP/IAA monetization models. The studio was founded by industry veterans with prior experience at Zeptolab, Voodoo, Tripledot, Popcore, and Playrix.",https://venturebeat.com/games/super-banana-studios-raises-funding-for-casual-puzzle-games/,UNDISCLOSED
19/05/2025,2025,Q2'25,WARP,,Seed round,Early-stage VC,No,9.4,,Platform&Tech,Blockchain-powered,Singapore,Asia,2024.0,,https://warpdao.io/,"Singapore-based web3 gaming ecosystem developer WARP has acquired Austria-based web3 gaming company NitroDome for an undisclosed sum. The acquisition is part of WARP’s strategy to expand its gaming infrastructure, leveraging NitroDome’s capabilities to accelerate product deployment and token issuance. NitroDome will fully integrate into WARP’s ecosystem, including its IP and team. As part of the integration, NitroDome’s founders will join WARP as Head of Platform & Product and CTO, respectively. Additionally, WARP has raised $9.4m in a Seed funding round from undisclosed investors.",https://www.linkedin.com/pulse/warp-acquires-nitrodome-strengthening-web3-gaming-infrastructure-whz8e/,DISCLOSED
19/05/2025,2025,Q2'25,NitroDome,WARP,Control,M&A,No,0.0,100.0,Platform&Tech,Blockchain-powered,Austria,Western Europe,2020.0,,https://www.nitrodome.com/,"Singapore-based web3 gaming ecosystem developer WARP has acquired Austria-based web3 gaming company NitroDome for an undisclosed sum. The acquisition is part of WARP’s strategy to expand its gaming infrastructure, leveraging NitroDome’s capabilities to accelerate product deployment and token issuance. NitroDome will fully integrate into WARP’s ecosystem, including its IP and team. As part of the integration, NitroDome’s founders will join WARP as Head of Platform & Product and CTO, respectively. Additionally, WARP has raised $9.4m in a Seed funding round from undisclosed investors.",https://www.linkedin.com/pulse/warp-acquires-nitrodome-strengthening-web3-gaming-infrastructure-whz8e/,UNDISCLOSED
20/05/2025,2025,Q2'25,Take-Two Interactive Software,,"PIPE, Other",Public offering,No,1000.0,,Gaming,Multiplatform,United States,North America,1993.0,Men,https://www.take2games.com/,"US-based game developer and publisher Take-Two Interactive Software (NASDAQ: TTWO) has announced a $1B public offering of common shares. The company also intends to grant underwriters a 30-day option to purchase up to an additional $150m of common stock, exercisable at the public offering price. Proceeds from the offering will be used for general corporate purposes, including debt repayment and potential M&A activities.",https://www.take2games.com/ir/news/take-two-interactive-software-inc-announces-proposed-public,DISCLOSED
20/05/2025,2025,Q2'25,Curve Games,Nazara Technologies,Control,M&A,No,28.9,100.0,Gaming,PC&Console,United Kingdom,Western Europe,2005.0,,https://curvegames.com,"India-based digital gaming and esports company Nazara Technologies (NSE: NAZARA) has acquired 100% of UK-based PC & Console game publisher Curve Games from entertainment group Catalis Group for $28.9m (?2.47B). The acquisition includes Curve’s internal development studios: UK-based Runner Duck and Canada-based IronOak Games. The deal is part of Nazara's expansion of its publishing capabilities. Curve Games will continue to operate independently following the deal. This acquisition follows Nazara’s earlier capital raises, including $108m via preferential share issuance in Sep’24 and a $57.2m fundraise in Jan’25, supporting its ongoing non-organic growth strategy.",https://www.linkedin.com/posts/curvegames_curve-games-acquired-by-nazara-technologies-activity-7330517529372614656-m_kY?utm_source=share&utm_medium=member_desktop&rcm=ACoAADlRzdEBtz5HhOXSl-qM8Xqh498R49_TY5I,DISCLOSED
21/05/2025,2025,Q2'25,VOYA Games,"1kx, Makers Fund (lead) / RockawayX",Seed round,Early-stage VC,No,5.0,,Platform&Tech,Blockchain-powered,Germany,Western Europe,2023.0,Men,https://www.voya.games/,"Germany-based web3 mobile game developer VOYA Games has raised $5m in a funding round co-led by 1kx and Makers Fund, with participation from RockawayX and a group of angel investors. The funds will support the development and launch of the company’s debut title, Craft World, which is currently in the testing phase and scheduled for release in late 2025. Craft World is a free-to-play (F2P) casual resource management game on mobile and web platforms. During testing, the game attracted over 50 thousand MAU and features two integrated NFT collections.",https://mobidictum.com/voya-games-raises-5m-craft-world/,DISCLOSED
22/05/2025,2025,Q2'25,G Holdings,Gunosy,Control,M&A,No,7.0,100.0,Gaming,Mobile,Japan,Asia,2018.0,,https://www.gholdings.co.jp/,"Gunosy Inc. (TSE:6047) agreed to acquire G-HOLDINGS Co., Ltd. for ¥1 billion on May 13, 2025. A cash consideration of ¥1 billion will be paid by Gunosy Inc. As part of consideration, ¥1 billion is paid towards common equity of G-HOLDINGS Co., Ltd.",https://www.marketscreener.com/quote/stock/GUNOSY-INC-21325102/news/Gunosy-Inc-Completed-the-acquisition-of-G-HOLDINGS-Co-Ltd-50055793/,DISCLOSED
22/05/2025,2025,Q2'25,Nightless Games,Gamecity Hamburg,Grant,Early-stage VC,No,0.91,,Gaming,PC&Console,Germany,Western Europe,2025.0,Men,https://neverlightgame.com/,"374,000 euros for 6 games projects from Gamecity Hamburg",https://startupcity.hamburg/news-events/news/374000-euros-for-6-games-projects-from-gamecity-hamburg,DISCLOSED
23/05/2025,2025,Q2'25,PlaySafe ID,"Early Game Ventures, (lead) / Hartmann Capital, Overwolf",Seed round,Early-stage VC,No,1.12,,Platform&Tech,Tech,United Kingdom,Western Europe,2024.0,Men,https://playsafeid.com/,"UK-based game tech startup PlaySafe ID has raised $1.12 million in a pre-Seed funding round led by Early Game Ventures, with participation from Hartmann Capital and Overwolf. The funding will support the company’s expansion efforts and strategic platform integrations. PlaySafe ID is building a platform focused on safe and fair gaming to eliminate cheaters, hackers, and other disruptive elements from online gaming environments. With this new capital, the company plans to accelerate growth and reach 250,000 users in the coming months.",https://mobidictum.com/playsafe-id-raises-1-12-million/,DISCLOSED
23/05/2025,2025,Q2'25,Tivola Games,Gamecity Hamburg,Grant,Early-stage VC,No,0.91,,Gaming,Mobile,Germany,Western Europe,1995.0,,https://www.tivola.de/en,"374,000 euros for 6 games projects from Gamecity Hamburg",https://startupcity.hamburg/news-events/news/374000-euros-for-6-games-projects-from-gamecity-hamburg,DISCLOSED
24/05/2025,2025,Q2'25,gameXcite,Gamecity Hamburg,Grant,Early-stage VC,No,0.91,,Gaming,PC&Console,Germany,Western Europe,2015.0,,https://www.gamexcite.de/,"374,000 euros for 6 games projects from Gamecity Hamburg",https://startupcity.hamburg/news-events/news/374000-euros-for-6-games-projects-from-gamecity-hamburg,DISCLOSED
25/05/2025,2025,Q2'25,Bilibili (NASDAQ: BILI),,"PIPE, other",Public offering,No,690.0,,Platform&Tech,Platform,China,Asia,2009.0,Men,http://www.bilibili.com,Bilibili Inc. Completes $690 Million Convertible Senior Notes Offering and Concurrent Class Z Ordinary Shares Offering,https://www.nasdaq.com/articles/bilibili-inc-completes-690-million-convertible-senior-notes-offering-and-concurrent-class,DISCLOSED
25/05/2025,2025,Q2'25,Buckfish,Gamecity Hamburg,Grant,Early-stage VC,No,0.82,,Gaming,PC&Console,Germany,Western Europe,,,,"374,000 euros for 6 games projects from Gamecity Hamburg",https://startupcity.hamburg/news-events/news/374000-euros-for-6-games-projects-from-gamecity-hamburg,DISCLOSED
26/05/2025,2025,Q2'25,SpAItial,Earlybird Venture Capital (lead) / Speedinvest,Seed round,Early-stage VC,Yes,13.0,,Platform&Tech,Tech,Germany,Western Europe,2024.0,Men,https://www.spaitial.ai,"Germany-based AI tech company SpAItial has raised $13m in a Seed funding round led by Earlybird VC, with additional participation from Speedinvest and angel investors. The funds will be used to expand computational infrastructure and grow the engineering and research team. SpAItial is developing a text-to-image AI model focused on 3D asset generation, with potential applications across gaming, entertainment, and other industries requiring 3D visualization.",https://www.spaitial.ai/blog/announcing-spaitial,DISCLOSED
26/05/2025,2025,Q2'25,Symmetry Break Studio,Gamecity Hamburg,Grant,Early-stage VC,No,0.37,,Gaming,PC&Console,Germany,Western Europe,2022.0,,https://symmetrybreak.com/en/,"374,000 euros for 6 games projects from Gamecity Hamburg",https://startupcity.hamburg/news-events/news/374000-euros-for-6-games-projects-from-gamecity-hamburg,DISCLOSED
27/05/2025,2025,Q2'25,Amplitude Studios,Griffin Gaming Partners (lead) / Bpifrance,Series A,Early-stage VC,No,13.6,100.0,Gaming,PC&Console,France,Western Europe,2011.0,,https://www.amplitude-studios.com/,"France-based PC & Console game developer Amplitude Studios has raised $13.6m (EUR12m) in a Series A funding round led by Griffin Gaming Partners, which contributed $10.3m (EUR10m), with participation from Bpifrance. The funds will support team expansion and the development of new titles, including ENDLESS Legend 2. The deal follows the studio’s return to independence through an MBO completed in Nov’24.",https://mobidictum.com/griffin-gaming-partners-12m-amplitude-studios/,DISCLOSED
27/05/2025,2025,Q2'25,Zinktank Labs,Gamecity Hamburg,Grant,Early-stage VC,No,0.34,,Gaming,PC&Console,Germany,Western Europe,,,https://zinktanklabs.com/,"374,000 euros for 6 games projects from Gamecity Hamburg",https://startupcity.hamburg/news-events/news/374000-euros-for-6-games-projects-from-gamecity-hamburg,DISCLOSED
27/05/2025,2025,Q2'25,RAC7,Apple,Control,M&A,No,0.0,100.0,Gaming,Mobile,Canada,North America,2014.0,Men,http://www.rac7.com/,"US-based corporation Apple (NASDAQ: AAPL) has acquired Canada-based mobile game developer RAC7 for an undisclosed sum. This marks Apple’s first acquisition of a game development studio and is intended to strengthen the presence of RAC7’s titles within the Apple ecosystem. The studio will continue to operate independently following the acquisition. RAC7, a two-person studio, is best known for developing Sneaky Sasquatch, an Apple Arcade-exclusive title.",https://www.digitaltrends.com/gaming/apple-acquires-rac7-sneaky-sasquatch/,UNDISCLOSED
27/05/2025,2025,Q2'25,SuperNgine,Smart Study Ventures (lead) / ,Series A,Early-stage VC,Yes,0.0,,Platform&Tech,Tech,South Korea,Asia,2020.0,,https://www.superngine.com/,SuperNgine Secures Series A Funding Round,https://www.thesaasnews.com/news/superngine-secures-series-a-funding-round,UNDISCLOSED
28/05/2025,2025,Q2'25,Diversion,"Konvoy (lead) / New Era Capital Partners, Y Combinator",Seed round,Early-stage VC,No,12.0,,Platform&Tech,Tech,United States,North America,2021.0,Men,https://www.diversion.dev/,"US-based game development platform Diversion has raised a total of $12m in funding, including $4.5m in a Seed+ round led by Konvoy Ventures. Additional investors include New Era Capital Partners and Y Combinator. The funds will be used to expand the team and support the growth of the company’s ecosystem. Diversion’s platform is designed for large-scale game development, offering developers tools to collaborate, share large files, and scale workflows. Currently, it is used by over 15,000 game developers and also has potential applications in education and other sectors.",https://venturebeat.com/games/diversion-raises-12m-in-funding-for-its-version-control-platform-for-creatives/,DISCLOSED
28/05/2025,2025,Q2'25,Oncade,Andreessen Horowitz (a16z) Crypto Startup Accelerator (CSX),Seed round,Early-stage VC,No,4.0,,Platform&Tech,Blockchain-powered,United States,North America,2025.0,Men,https://www.oncade.xyz/,"US-based game monetization platform Oncade has raised $4m in a Seed funding round led by Andreessen Horowitz’s (a16z) CSX, with participation from individual investors. The funds will be used to support the development of Oncade’s platform, which is built on a stablecoin protocol and enables developers to distribute and monetize their games through community-driven game stores.",https://venturebeat.com/games/oncade-raises-4m-to-revamp-game-distribution-with-direct-to-consumer-model/,DISCLOSED
