id,status,name,also_known_as,aliases,type,founded,hq_country,hq_region,ownership,sector,segment,features,specialization,aum,parent_company,transactions_count,was_added,created_by,was_changed,modified_by,search_index,arc_website,IG_ID,ig_role
2748,IMPORTED,Winking Studios,,,Strategic / CVC,2004,Singapore,Southeast Asia,Private,Gaming (Content Development/Publishing),Outsourcing/WFH,,Generalist,,,0,21/06/2025 20:21,,21/06/2025 20:21,,,,3835,lead
3497,ENABLED,Winklevoss Capital,,,Venture Capital & Accelerators,2012,USA,North America,Private,,,,Generalist,10000,,2,21/07/2025 17:01,vsidv1777@gmail.com,21/07/2025 17:01,vsidv1777@gmail.com,"Winklevoss Capital, US, North America, https://www.winklevosscapital.com/",,2274,participant
7902,IS INCOMPLETE,WndrCo,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,2,30/08/2025 18:52,,30/08/2025 18:52,,"WndrCo, notenoughinformation, notenoughinformation",,"1462, 4028","participant, participant"
3063,IMPORTED,Wolf Games,,,Strategic / CVC,2022,USA,North America,Private,Gaming (Content Development/Publishing),Mobile,AI/ML,Generalist,,,0,29/06/2025 13:47,,29/06/2025 13:47,,,https://www.wolfgames.net/,3941,target
508,IMPORTED,WonderPlanet,TSE:4199,WonderPlanet (TSE:4199),Strategic / CVC,2012,Japan,Eastern Asia,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,0,21/06/2025 20:09,,21/06/2025 20:09,,,https://wonderpla.net/,1133,target
7860,IS INCOMPLETE,Woori Technology Investment Co,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,3,30/08/2025 18:52,,30/08/2025 18:52,,"Woori Technology Investment Co, notenoughinformation, notenoughinformation",,475,participant
531,ENABLED,Wordle - Wordle (IP sale),Wordle,,Strategic / CVC,2000,Cyprus,Middle East,Private,Gaming (Content Development/Publishing),Multiplatform/Web,,Generalist,,AppLovin,0,21/06/2025 20:09,,22/08/2025 20:20,naumvano@gmail.com,"Wordle - Wordle (IP sale), Wordle, CY, Middle East, https://www.nytimes.com/games/wordle/index.html",https://www.nytimes.com/games/wordle/index.html,2047,target
9794,IS INCOMPLETE,World Overlay,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,30/08/2025 18:54,,30/08/2025 18:54,,"World Overlay, notenoughinformation, notenoughinformation",,1973,participant
8851,IS INCOMPLETE,Worldwide Wes,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,30/08/2025 18:53,,30/08/2025 18:53,,"Worldwide Wes, notenoughinformation, notenoughinformation",,2215,participant
2042,IMPORTED,X1 Esports,X1 Esports & Entertainment,,Strategic / CVC,2020,Canada,North America,Private,Esports,,,Generalist,,,0,21/06/2025 20:17,,21/06/2025 20:17,,,https://www.x1esports.com/,2169,target
7849,IS INCOMPLETE,x21 Digital,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,21,30/08/2025 18:52,,30/08/2025 18:52,,"x21 Digital, notenoughinformation, notenoughinformation",,1459,participant
1237,IMPORTED,XD,SEHK:2400,XD Inc. (SEHK:2400),Strategic / CVC,2011,China,Eastern Asia,Private,Gaming (Content Development/Publishing),Multiplatform/Web,,Generalist,,,0,21/06/2025 20:12,,21/06/2025 20:12,,,,4144,lead
834,IMPORTED,XSET,,,Strategic / CVC,2020,USA,North America,Private,Esports,,,Generalist,,,2,21/06/2025 20:10,,21/06/2025 20:10,,,http://www.xset.com,2215,target
,TO BE CREATED,XTX Ventures,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,XTX Ventures,http://notenoughinformation.com,4150,participant
9323,IS INCOMPLETE,Xiamen Venture Capital,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,30/08/2025 18:53,,30/08/2025 18:53,,"Xiamen Venture Capital, notenoughinformation, notenoughinformation",,2781,participant
,TO BE CREATED,Xingbang Interactive,,,Strategic / CVC,2014,China,Asia,Private,Gaming (Content & Development Publishing),Mobile,AI/ML,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"Xingbang Interactive, China, Asia",http://www.xbhy.cn/,4180,target
931,IMPORTED,Xinguang Liumei,,,Strategic / CVC,2016,China,Eastern Asia,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,0,21/06/2025 20:11,,21/06/2025 20:11,,,http://www.xgjoy.com/,1584,target
2523,IMPORTED,Xingzhe AI,,,Strategic / CVC,2020,China,Eastern Asia,Private,Platform & Tech,,AI/ML,Generalist,,,0,21/06/2025 20:20,,21/06/2025 20:20,,,https://xingzheai.cn/,3245,target
7925,IS INCOMPLETE,Xsolla president David Stelzer,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,30/08/2025 18:52,,30/08/2025 18:52,,"Xsolla president David Stelzer, notenoughinformation, notenoughinformation",,3248,participant
2904,ENABLED,Xterio,,,Strategic / CVC,2022,Switzerland,Western Europe,Private,Platform & Tech,,Blockchain/web3,Generalist,,,3,29/06/2025 13:31,,29/07/2025 09:38,vsidv1777@gmail.com,"Xterio, CH, Western Europe, https://xter.io",,2984,lead
3579,ENABLED,Y Combinator,,,Venture Capital & Accelerators,2005,USA,North America,Private,,,,Generalist,,,14,24/07/2025 07:54,vsidv1777@gmail.com,24/07/2025 07:54,vsidv1777@gmail.com,"Y Combinator, US, North America, https://www.ycombinator.com/",,"131, 4052","lead, participant"
1130,IMPORTED,YDx Innovation,TSXV:YDX,YDx Innovation (TSXV:YDX),Strategic / CVC,2000,Canada,North America,Private,Platform & Tech,,,Generalist,,,0,21/06/2025 20:12,,21/06/2025 20:12,,,https://ydxinnovation.com/,16,target
178,ENABLED,Yager,,,Strategic / CVC,1999,Germany,Western Europe,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,Tencent,0,18/04/2025 19:09,naumvano@gmail.com,18/04/2025 19:09,naumvano@gmail.com,,www.yager.de,65,target
892,IMPORTED,Yahaha,,,Strategic / CVC,2021,Finland,Nordic Countries,Private,Gaming (Content Development/Publishing),Multiplatform/Web,,Generalist,,,0,21/06/2025 20:10,,21/06/2025 20:10,,,https://www.yahaha.com/,1161,target
1077,IMPORTED,Yanzhong Technology,Xiamen Yanzhong Technology,"Xiamen Yanzhong Technology Co., Ltd.",Strategic / CVC,2018,China,Eastern Asia,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,0,21/06/2025 20:11,,21/06/2025 20:11,,,,418,target
2828,IMPORTED,Yarnhub Animation Studios,,,Strategic / CVC,2021,USA,North America,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,,0,21/06/2025 20:22,,21/06/2025 20:22,,,https://www.yarnhub.org/,4071,target
11061,IS INCOMPLETE,Yellowbell,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,30/08/2025 18:55,,30/08/2025 18:55,,"Yellowbell, notenoughinformation, notenoughinformation",,218,participant
419,ENABLED,Yield Guild Games,"IndiGG, YGG",IndiGG (Yield Guild Games),Strategic / CVC,2020,Philippines,Southeast Asia,Private,Platform & Tech,,Blockchain/web3,Generalist,,,35,18/05/2025 08:20,naumvano@gmail.com,23/08/2025 13:43,naumvano@gmail.com,"Yield Guild Games, IndiGG, YGG, PH, Southeast Asia, https://www.yieldguild.io/",https://www.kratosstudios.io/,"2654, 1288, 1970, 2482, 2666, 4062, 4125","target, target, lead, participant, participant, participant, participant"
475,IMPORTED,Yifan Interactive,Shenzhen Yifan Interactive Technology,Shenzhen Yifan Interactive Technology Co,Strategic / CVC,2014,China,Eastern Asia,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,0,21/06/2025 20:09,,21/06/2025 20:09,,,https://www.ezfun.cn/,279,target
2079,IMPORTED,Yin Yang Games,,,Strategic / CVC,2021,Turkey,Middle East,Private,Platform & Tech,,Blockchain/web3,Generalist,,,0,21/06/2025 20:17,,21/06/2025 20:17,,,https://yinyang.games/,2244,target
8852,IS INCOMPLETE,Young Money,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,30/08/2025 18:53,,30/08/2025 18:53,,"Young Money, notenoughinformation, notenoughinformation",,2215,participant
2398,IMPORTED,Yudiz Solutions,,,Strategic / CVC,2009,Canada,North America,Private,Gaming (Content Development/Publishing),Outsourcing/WFH,AI/ML,Generalist,,,0,21/06/2025 20:19,,21/06/2025 20:19,,,https://www.yudiz.com/,2946,target
350,ENABLED,Yuga Labs,,,Strategic / CVC,2021,USA,North America,Private,Platform & Tech,,Blockchain/web3,Generalist,,,2,03/05/2025 19:58,naumvano@gmail.com,03/05/2025 19:58,naumvano@gmail.com,,,4075,lead
3408,IMPORTED,Z League,,,Strategic / CVC,2020,USA,North America,Private,Other,,Cash/Skill-based/RMG,Generalist,,,0,06/07/2025 10:12,,29/08/2025 16:02,sergeyevdokimov1@gmail.com,"Z League, US, North America, https://www.zleague.gg/",www.zleague.gg,"551, 1094","target, target"
906,ENABLED,ZEBEDEE,ZBD,,Strategic / CVC,2019,USA,North America,Private,Platform & Tech,,Blockchain/web3,Generalist,,,0,21/06/2025 20:10,,29/07/2025 13:30,vsidv1777@gmail.com,"ZEBEDEE, ZBD, US, North America, https://zebedee.io/",https://zebedee.io/,1328,target
,TO BE CREATED,Zaiken Capital,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Zaiken Capital,http://notenoughinformation.com,4062,participant
9326,IS INCOMPLETE,Zee Prime Capital,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,7,30/08/2025 18:53,,30/08/2025 18:53,,"Zee Prime Capital, notenoughinformation, notenoughinformation",,4121,participant
10939,IS INCOMPLETE,Zeev Ventures,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,30/08/2025 18:55,,30/08/2025 18:55,,"Zeev Ventures, notenoughinformation, notenoughinformation",,4143,participant
7992,IS INCOMPLETE,Zell Capital,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,30/08/2025 18:52,,30/08/2025 18:52,,"Zell Capital, notenoughinformation, notenoughinformation",,1701,participant
1177,IMPORTED,Zelos,,,Strategic / CVC,2019,USA,North America,Private,Platform & Tech,,,Generalist,,,0,21/06/2025 20:12,,21/06/2025 20:12,,,www.zelos.gg,131,target
,TO BE CREATED,Zeneca,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Zeneca,http://notenoughinformation.com,3923,participant
10401,IS INCOMPLETE,Zero One Hundred,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,2,30/08/2025 18:54,,30/08/2025 18:54,,"Zero One Hundred, notenoughinformation, notenoughinformation",,3759,lead
3185,IMPORTED,Zeuz.io,,,Strategic / CVC,2017,Germany,Western Europe,Private,Platform & Tech,,,Generalist,,,0,29/06/2025 13:59,,29/06/2025 13:59,,,www.zeuz.io,59,target
10942,IS INCOMPLETE,Zhejiang Chuangxiang Cultural Fund,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,30/08/2025 18:55,,30/08/2025 18:55,,"Zhejiang Chuangxiang Cultural Fund, notenoughinformation, notenoughinformation",,701,lead
10943,IS INCOMPLETE,Zhejiang Publishing,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,30/08/2025 18:55,,30/08/2025 18:55,,"Zhejiang Publishing, notenoughinformation, notenoughinformation",,701,participant
10941,IS INCOMPLETE,Zhejiang Radio,Zhejiang Radio and Television Media Group,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,30/08/2025 18:55,,05/09/2025 21:05,sergeyevdokimov1@gmail.com,"Zhejiang Radio, Zhejiang Radio and Television Media Group, notenoughinformation, notenoughinformation, http://notenoughinformation.com",,701,participant
,TO BE CREATED,Zhuji Jingchuang Rong Investment,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Zhuji Jingchuang Rong Investment,http://notenoughinformation.com,3830,lead
,TO BE CREATED,Zinktank Labs,,,Strategic / CVC,1800,Germany,Western Europe,Private,Gaming (Content & Development Publishing),PC/Console,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"Zinktank Labs, Germany, Western Europe",https://zinktanklabs.com/,4049,target
1806,IMPORTED,Zombie World Z,Crush Meta,Zombie World Z (Crush Meta),Strategic / CVC,2021,USA,North America,Private,Platform & Tech,,Blockchain/web3,Generalist,,,0,21/06/2025 20:16,,21/06/2025 20:16,,,https://zombieworldz.io/,1616,target
,TO BE CREATED,Zoot,,,Strategic / CVC,2024,United States,North America,Private,Platform & Tech,Platform & Tech,Blockchain/web3,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"Zoot, United States, North America",https://getzoot.us/,4086,target
9152,IS INCOMPLETE,Based VC,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,30/08/2025 18:53,,30/08/2025 18:53,,"Based VC, notenoughinformation, notenoughinformation",,4062,participant
,TO BE CREATED,canow co.,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,canow co.,http://notenoughinformation.com,296,lead
9351,IS INCOMPLETE,Dingaling,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,30/08/2025 18:53,,30/08/2025 18:53,,"Dingaling, notenoughinformation, notenoughinformation",,3923,participant
423,ENABLED,e2vc,"500 Istanbul, 500 Emerging Europe",,Venture Capital & Accelerators,2016,Turkey,Middle East,Private,,,,Generalist,193,,10,19/05/2025 17:35,vsidv1777@gmail.com,19/05/2025 17:35,vsidv1777@gmail.com,,,4112,participant
3383,IMPORTED,eGoGames,,,Strategic / CVC,2017,Spain,Southern Europe,Private,Other,,Cash/Skill-based/RMG,Generalist,,,0,06/07/2025 10:11,,06/07/2025 10:11,,"eGoGames, ES, Southern Europe",www.egogames.com,1536,target
8525,IS INCOMPLETE,eWTP Tech Innovation Fund,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,30/08/2025 18:52,,30/08/2025 18:52,,"eWTP Tech Innovation Fund, notenoughinformation, notenoughinformation",,1747,lead
,TO BE CREATED,Chris Rigopulos,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,former Harmonix COO Chris Rigopulos,http://notenoughinformation.com,3248,participant
1445,IMPORTED,gameXcite,,,Strategic / CVC,2020,Germany,Western Europe,Private,Gaming (Content Development/Publishing),Multiplatform/Web,,Generalist,,,0,21/06/2025 20:13,,21/06/2025 20:13,,,https://www.gamexcite.de/,4043,target
,TO BE CREATED,iAgent Protocol,,,Strategic / CVC,2023,United States,North America,Private,Platform & Tech,Platform & Tech,"AI/ML, Blockchain/web3",Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"iAgent Protocol, United States, North America",https://www.iagentpro.com/,3923,target
3013,IMPORTED,iCandy Interactive,ASX:ICI,iCandy Interactive (ASX:ICI),Strategic / CVC,2015,Australia,Australia and New_Zealand,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,3,29/06/2025 13:42,,29/06/2025 13:42,,,,"429, 1365","target, lead"
,TO BE CREATED,iDaNote,,,Strategic / CVC,2022,South Korea,Asia,Private,Gaming (Content & Development Publishing),Mobile,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"iDaNote, South Korea, Asia",https://play.google.com/store/apps/dev?id=8420347143490947284&hl=en,4129,target
234,IMPORTED,iDreamSky,,,Strategic / CVC,2009,China,Asia,Private,Gaming (Content & Development Publishing),Mobile,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"iDreamSky, China, Asia",https://www.idreamsky.com/en/,4130,target
3753,ENABLED,Imec Istart,,,Strategic / CVC,2021,Netherlands,Western Europe,Private,,,,Generalist,,,2,23/08/2025 14:07,vsidv1777@gmail.com,23/08/2025 14:07,vsidv1777@gmail.com,"Imec Istart, NL, Western Europe, https://www.imecistart.com/en/the-netherlands",,4152,participant
2291,IMPORTED,immersionED,,,Strategic / CVC,2022,USA,North America,Private,Platform & Tech,,,Generalist,,,0,21/06/2025 20:18,,21/06/2025 20:18,,,https://www.immersioned.org/,2692,target
743,ENABLED,k-ID,,,Strategic / CVC,2023,Singapore,Southeast Asia,Private,Platform & Tech,,,Generalist,,,0,21/06/2025 20:10,,24/07/2025 16:27,vsidv1777@gmail.com,"k-ID, SG, Southeast Asia, https://www.k-id.com/",https://www.k-id.com/,3124,target
,TO BE CREATED,m00m world,,,Strategic / CVC,2022,United States,North America,Private,Gaming (Content & Development Publishing),Mobile,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"m00m world, United States, North America",https://m00m.world/,4124,target
997,IMPORTED,now.gg,,,Strategic / CVC,2020,USA,North America,Private,Platform & Tech,,,Generalist,,,0,21/06/2025 20:11,,21/06/2025 20:11,,,https://now.gg/,2729,target
11179,IS INCOMPLETE,peak6,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,30/08/2025 18:55,,30/08/2025 18:55,,"peak6, notenoughinformation, notenoughinformation",,3526,participant
2684,IMPORTED,the*gameHERs,,,Strategic / CVC,2019,USA,North America,Private,Platform & Tech,,,Generalist,,,0,21/06/2025 20:21,,21/06/2025 20:21,,,https://thegamehers.com/,3616,target
8329,IS INCOMPLETE,threeTechAngels members,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,30/08/2025 18:52,,30/08/2025 18:52,,"threeTechAngels members, notenoughinformation, notenoughinformation",,315,lead
417,ENABLED,tinyBuild,,,Strategic / CVC,2011,USA,North America,Public,Gaming (Content Development/Publishing),Multiplatform/Web,,Generalist,,,12,17/05/2025 15:35,naumvano@gmail.com,17/05/2025 15:35,naumvano@gmail.com,,https://www.tinybuild.com/,"881, 3126, 790, 1284, 2279","target, target, lead, lead, lead"
118,ENABLED,vgames,,,Venture Capital & Accelerators,2020,Israel,Middle East,Private,,,,Gaming,200,,27,11/04/2025 09:23,naumvano@gmail.com,20/05/2025 18:45,vsidv1777@gmail.com,,,"2535, 2882, 4011","participant, participant, participant"
,TO BE CREATED,zave.it,,,Strategic / CVC,2013,Germany,Western Europe,Private,Platform & Tech,Platform & Tech,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"zave.it, Germany, Western Europe",https://zave.it/de-de,4159,target
17,ENABLED,Andreessen Horowitz,"A16Z, Andreessen Horowitz (a16z)",Andreessen Horowitz (a16z) Crypto Startup Accelerator (CSX),Venture Capital & Accelerators,2009,USA,North America,Private,,,,Gaming,1350,,113,04/04/2025 11:23,sergeyevdokimov1@gmail.com,23/08/2025 12:36,naumvano@gmail.com,"Andreessen Horowitz, A16Z, Andreessen Horowitz (a16z), US, North America, https://a16z.com/games/",,"373, 1288, 1462, 1986, 2155, 4153, 4053, 4061, 3124, 4095, 4112, 4138, 4147","lead, lead, lead, participant, lead, participant, lead, lead, lead, participant, participant, participant, participant"
20,ENABLED,BITKRAFT Ventures,BITKRAFT,,Venture Capital & Accelerators,2017,USA,North America,Private,,,,Gaming,1050,,107,04/04/2025 12:54,naumvano@gmail.com,19/05/2025 17:32,vsidv1777@gmail.com,,,"4112, 4135, 2666, 2693, 2756, 2882, 3960, 4153","lead, lead, lead, lead, lead, lead, lead, lead"
22,ENABLED,Courtside Ventures,,CourtsideVC,Venture Capital & Accelerators,2015,USA,North America,Private,,,,Gaming,205,,14,04/04/2025 13:18,naumvano@gmail.com,04/04/2025 13:18,naumvano@gmail.com,,,"404, 2659, 2756, 1176","lead, participant, participant, participant"
59,ENABLED,Konvoy Ventures,Konvoy,,Venture Capital & Accelerators,2017,USA,North America,Private,,,,Gaming,260,,41,08/04/2025 10:49,naumvano@gmail.com,19/05/2025 18:24,vsidv1777@gmail.com,,,"4052, 374, 1664, 3124, 4084","lead, participant, participant, lead, lead"
104,ENABLED,Sisu Game Ventures,,,Venture Capital & Accelerators,2014,Finland,Nordic Countries,Private,,,,Gaming,51.1,,41,10/04/2025 10:48,naumvano@gmail.com,20/05/2025 18:29,vsidv1777@gmail.com,,,"4058, 1767","participant, lead"
112,ENABLED,The Raine Group,,"Raine Group,Raine Partners,Raine Ventures",Private Equity & Inst.,2009,USA,North America,Private,,,,Gaming,1750,,11,11/04/2025 09:16,naumvano@gmail.com,31/08/2025 07:04,alexey.krasilnikov.eu@gmail.com,"The Raine Group, US, North America, https://raine.com/",,"1964, 4072","participant, lead"
